province_id;province_name;regency_id;regency_name;sub_district_id;sub_district_name;village_code;village_id;village_name;type
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608050;KEC. MUARADUA;66;1608050066;DATAR;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608051;KEC. BUAY RAWAN;0;1608051000;KEC. BUAY RAWAN;Kecamatan
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608051;KEC. BUAY RAWAN;2;1608051002;PELAWI;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608051;KEC. BUAY RAWAN;3;1608051003;BENDI;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608051;KEC. BUAY RAWAN;4;1608051004;GUNUNG CAHYA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608051;KEC. BUAY RAWAN;5;1608051005;RUOS;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608051;KEC. BUAY RAWAN;6;1608051006;BUMI JAYA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608051;KEC. BUAY RAWAN;7;1608051007;BANJAR AGUNG;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608051;KEC. BUAY RAWAN;8;1608051008;SUKAJAYA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608051;KEC. BUAY RAWAN;9;1608051009;RANTAU PANJANG;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608051;KEC. BUAY RAWAN;10;1608051010;PEKUWOLAN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608051;KEC. BUAY RAWAN;11;1608051011;MAJAR;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608051;KEC. BUAY RAWAN;12;1608051012;BUMI AGUNG JAYA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608060;KEC. BUAY SANDANG AJI;0;1608060000;KEC. BUAY SANDANG AJI;Kecamatan
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608060;KEC. BUAY SANDANG AJI;8;1608060008;TANJUNG RAYA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608060;KEC. BUAY SANDANG AJI;9;1608060009;SUKARAMI;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608060;KEC. BUAY SANDANG AJI;10;1608060010;GUNUNG TERANG;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608060;KEC. BUAY SANDANG AJI;11;1608060011;NEGERI AGUNG;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608060;KEC. BUAY SANDANG AJI;12;1608060012;MADURA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608060;KEC. BUAY SANDANG AJI;13;1608060013;NEGERI BATIN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608060;KEC. BUAY SANDANG AJI;14;1608060014;KOTA KARANG;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608060;KEC. BUAY SANDANG AJI;15;1608060015;TANJUNG MENANG ILIR;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608060;KEC. BUAY SANDANG AJI;16;1608060016;TANJUNG MENANG ULU;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608060;KEC. BUAY SANDANG AJI;17;1608060017;KENALI;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608060;KEC. BUAY SANDANG AJI;18;1608060018;NEGERI CAHYA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608060;KEC. BUAY SANDANG AJI;19;1608060019;SUKARAJA I;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608060;KEC. BUAY SANDANG AJI;20;1608060020;TANJUNG IMAN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608060;KEC. BUAY SANDANG AJI;21;1608060021;TALANG BARU;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608060;KEC. BUAY SANDANG AJI;22;1608060022;BUNGA MAS;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608060;KEC. BUAY SANDANG AJI;23;1608060023;LUBUK LIKU;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608061;KEC. TIGA DIHAJI;0;1608061000;KEC. TIGA DIHAJI;Kecamatan
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608061;KEC. TIGA DIHAJI;1;1608061001;SUKABUMI;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608061;KEC. TIGA DIHAJI;2;1608061002;KOTA AGUNG;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608061;KEC. TIGA DIHAJI;3;1608061003;KARANG PENDETA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608061;KEC. TIGA DIHAJI;4;1608061004;SUKARENA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608061;KEC. TIGA DIHAJI;5;1608061005;SURABAYA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608061;KEC. TIGA DIHAJI;6;1608061006;KURIPAN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608061;KEC. TIGA DIHAJI;7;1608061007;PENINGGIRAN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608061;KEC. TIGA DIHAJI;8;1608061008;KURIPAN 2;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608070;KEC. BUAY RUNJUNG;0;1608070000;KEC. BUAY RUNJUNG;Kecamatan
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608070;KEC. BUAY RUNJUNG;1;1608070001;SUGIH WARAS;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608070;KEC. BUAY RUNJUNG;2;1608070002;PADANG SARI;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608070;KEC. BUAY RUNJUNG;3;1608070003;PADANG BINDU;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608070;KEC. BUAY RUNJUNG;4;1608070004;NAGAR AGUNG;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608070;KEC. BUAY RUNJUNG;5;1608070005;SAUNG NAGA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608070;KEC. BUAY RUNJUNG;6;1608070006;NEGERI BATIN BARU;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608070;KEC. BUAY RUNJUNG;7;1608070007;KOTA AMAN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608070;KEC. BUAY RUNJUNG;8;1608070008;PENINJAUAN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608070;KEC. BUAY RUNJUNG;13;1608070013;BLAMBANGAN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608070;KEC. BUAY RUNJUNG;14;1608070014;SIMPANG SAGA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608070;KEC. BUAY RUNJUNG;15;1608070015;PERUPUS BLAMBANGAN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608070;KEC. BUAY RUNJUNG;16;1608070016;KAGELANG BLAMBANGAN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608070;KEC. BUAY RUNJUNG;17;1608070017;SUKAJADI BLAMBANGAN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608070;KEC. BUAY RUNJUNG;18;1608070018;BEDENG BLAMBANGAN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608071;KEC. RUNJUNG AGUNG;0;1608071000;KEC. RUNJUNG AGUNG;Kecamatan
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608071;KEC. RUNJUNG AGUNG;1;1608071001;PENANGGUNGAN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608071;KEC. RUNJUNG AGUNG;2;1608071002;TANJUNG KURUNG;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608071;KEC. RUNJUNG AGUNG;3;1608071003;BUMI GENAP;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608071;KEC. RUNJUNG AGUNG;4;1608071004;GEDUNG NYAWA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608071;KEC. RUNJUNG AGUNG;5;1608071005;GEDUNG WANI;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608071;KEC. RUNJUNG AGUNG;6;1608071006;SURA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608071;KEC. RUNJUNG AGUNG;7;1608071007;MERPANG;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608071;KEC. RUNJUNG AGUNG;8;1608071008;KARANG ENDAH;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608071;KEC. RUNJUNG AGUNG;9;1608071009;AIR BARU;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608080;KEC. KISAM TINGGI;0;1608080000;KEC. KISAM TINGGI;Kecamatan
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608080;KEC. KISAM TINGGI;1;1608080001;BALAIAN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608080;KEC. KISAM TINGGI;2;1608080002;BERASANG;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608080;KEC. KISAM TINGGI;3;1608080003;TEBAT GABUS;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608080;KEC. KISAM TINGGI;4;1608080004;PADANG LAY;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608080;KEC. KISAM TINGGI;5;1608080005;DANAU RATA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608080;KEC. KISAM TINGGI;6;1608080006;PULAU PANGGUNG;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608080;KEC. KISAM TINGGI;7;1608080007;ULAK PANDAN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608080;KEC. KISAM TINGGI;8;1608080008;GUNUNG MEGANG;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608080;KEC. KISAM TINGGI;9;1608080009;TENANG;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608080;KEC. KISAM TINGGI;10;1608080010;PADANG BINDU;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608080;KEC. KISAM TINGGI;11;1608080011;KOTA PADANG;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608080;KEC. KISAM TINGGI;12;1608080012;MUARA PAYANG;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608080;KEC. KISAM TINGGI;13;1608080013;SIRING AGUNG;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608080;KEC. KISAM TINGGI;14;1608080014;PAJAR BULAN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608080;KEC. KISAM TINGGI;15;1608080015;BANDAR ALAM LAMA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608080;KEC. KISAM TINGGI;16;1608080016;SIMPANG EMPAT;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608080;KEC. KISAM TINGGI;17;1608080017;SIMPANG TIGA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608080;KEC. KISAM TINGGI;18;1608080018;SINGA LAGA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608080;KEC. KISAM TINGGI;19;1608080019;AIR ALUN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608090;KEC. MUARADUA KISAM;0;1608090000;KEC. MUARADUA KISAM;Kecamatan
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608090;KEC. MUARADUA KISAM;1;1608090001;GUNUNG GARE;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608090;KEC. MUARADUA KISAM;9;1608090009;TANJUNG BERINGIN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608090;KEC. MUARADUA KISAM;10;1608090010;SIMPANG LUBUK DALAM;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608090;KEC. MUARADUA KISAM;11;1608090011;ULAK AGUNG ULU;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608090;KEC. MUARADUA KISAM;12;1608090012;BANDAR ALAM BARU;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608090;KEC. MUARADUA KISAM;13;1608090013;ULAK AGUNG ILIR;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608090;KEC. MUARADUA KISAM;14;1608090014;ALUNDUA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608090;KEC. MUARADUA KISAM;15;1608090015;PENYANDINGAN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608090;KEC. MUARADUA KISAM;16;1608090016;DUSUN TENGAH;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608090;KEC. MUARADUA KISAM;17;1608090017;PENANTIAN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608090;KEC. MUARADUA KISAM;21;1608090021;SUKARAJA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608090;KEC. MUARADUA KISAM;22;1608090022;MUARADUA KISAM;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608090;KEC. MUARADUA KISAM;23;1608090023;PAGAR DEWA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608090;KEC. MUARADUA KISAM;24;1608090024;SUKANANTI;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608090;KEC. MUARADUA KISAM;37;1608090037;TANJUNG TEBAT;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608090;KEC. MUARADUA KISAM;38;1608090038;LAWANG AGUNG;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608090;KEC. MUARADUA KISAM;39;1608090039;BAYUR TENGAH;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608090;KEC. MUARADUA KISAM;40;1608090040;SUGIHAN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608091;KEC. KISAM ILIR;0;1608091000;KEC. KISAM ILIR;Kecamatan
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608091;KEC. KISAM ILIR;1;1608091001;PULAU KEMILING;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608091;KEC. KISAM ILIR;2;1608091002;SIRING ALAM;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608091;KEC. KISAM ILIR;3;1608091003;SIMPANG CAMPANG;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608091;KEC. KISAM ILIR;4;1608091004;PANGANDONAN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608091;KEC. KISAM ILIR;5;1608091005;KEBAN AGUNG;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608091;KEC. KISAM ILIR;6;1608091006;PIUS;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608091;KEC. KISAM ILIR;7;1608091007;MUARA SINDANG;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608091;KEC. KISAM ILIR;8;1608091008;TANJUNG JATI;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608091;KEC. KISAM ILIR;9;1608091009;CAMPANG JAYA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608100;KEC. PULAU BERINGIN;0;1608100000;KEC. PULAU BERINGIN;Kecamatan
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608100;KEC. PULAU BERINGIN;1;1608100001;GUNUNG BATU;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608100;KEC. PULAU BERINGIN;2;1608100002;KEMU;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608100;KEC. PULAU BERINGIN;3;1608100003;SIMPANG PANCUR;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608100;KEC. PULAU BERINGIN;4;1608100004;PAGAR AGUNG;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608100;KEC. PULAU BERINGIN;5;1608100005;TANJUNG KARI;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608100;KEC. PULAU BERINGIN;6;1608100006;AROMANTAI;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608100;KEC. PULAU BERINGIN;7;1608100007;PULAU BERINGIN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608100;KEC. PULAU BERINGIN;8;1608100008;TANJUNG BULAN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608100;KEC. PULAU BERINGIN;26;1608100026;PEMATANG OBAR;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608100;KEC. PULAU BERINGIN;27;1608100027;ANUGERAH KEMU;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608100;KEC. PULAU BERINGIN;28;1608100028;KEMU ULU;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608100;KEC. PULAU BERINGIN;29;1608100029;PULAU BERINGIN UTARA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608100;KEC. PULAU BERINGIN;30;1608100030;TANJUNG BULAN ULU;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608101;KEC. SINDANG DANAU;0;1608101000;KEC. SINDANG DANAU;Kecamatan
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608101;KEC. SINDANG DANAU;1;1608101001;TANJUNG HARAPAN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608101;KEC. SINDANG DANAU;2;1608101002;MUARA SINDANG ILIR;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608101;KEC. SINDANG DANAU;3;1608101003;MUARA SINDANG TENGAH;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608101;KEC. SINDANG DANAU;4;1608101004;PEMATANG DANAU;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608101;KEC. SINDANG DANAU;5;1608101005;ULU DANAU;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608101;KEC. SINDANG DANAU;6;1608101006;WATAS;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608101;KEC. SINDANG DANAU;7;1608101007;TEBAT LAYANG;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608102;KEC. SUNGAI ARE;0;1608102000;KEC. SUNGAI ARE;Kecamatan
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608102;KEC. SUNGAI ARE;1;1608102001;CUKOH NAU;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608102;KEC. SUNGAI ARE;2;1608102002;PECAH PINGGAN;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608102;KEC. SUNGAI ARE;3;1608102003;UJAN MAS;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608102;KEC. SUNGAI ARE;4;1608102004;PULAU KEMUNING;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608102;KEC. SUNGAI ARE;5;1608102005;TANAH PILIH;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608102;KEC. SUNGAI ARE;6;1608102006;GUNTUNG JAYA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608102;KEC. SUNGAI ARE;7;1608102007;SIMPANG LUAS;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608102;KEC. SUNGAI ARE;8;1608102008;SEBAJA;Desa
16;PROV. SUMATERA SELATAN;1608;KAB. OGAN KOMERING ULU SELATAN;1608102;KEC. SUNGAI ARE;9;1608102009;SADAU JAYA;Desa
16;PROV. SUMATERA SELATAN;1609;KAB. OGAN KOMERING ULU TIMUR;1609000;KAB. OGAN KOMERING ULU TIMUR;0;1609000000;KAB. OGAN KOMERING ULU TIMUR;Kabupaten
16;PROV. SUMATERA SELATAN;1609;KAB. OGAN KOMERING ULU TIMUR;1609010;KEC. MARTAPURA;0;1609010000;KEC. MARTAPURA;Kecamatan
16;PROV. SUMATERA SELATAN;1609;KAB. OGAN KOMERING ULU TIMUR;1609010;KEC. MARTAPURA;8;1609010008;TANJUNG KEMALA;Desa
16;PROV. SUMATERA SELATAN;1609;KAB. OGAN KOMERING ULU TIMUR;1609010;KEC. MARTAPURA;9;1609010009;KOTA BARU;Desa
16;PROV. SUMATERA SELATAN;1609;KAB. OGAN KOMERING ULU TIMUR;1609010;KEC. MARTAPURA;10;1609010010;PASAR MARTAPURA;Desa
16;PROV. SUMATERA SELATAN;1609;KAB. OGAN KOMERING ULU TIMUR;1609010;KEC. MARTAPURA;11;1609010011;PAKU SENGKUNYIT;Desa
16;PROV. SUMATERA SELATAN;1609;KAB. OGAN KOMERING ULU TIMUR;1609010;KEC. MARTAPURA;12;1609010012;DUSUN MARTAPURA;Desa
16;PROV. SUMATERA SELATAN;1609;KAB. OGAN KOMERING ULU TIMUR;1609010;KEC. MARTAPURA;13;1609010013;KEROMONGAN;Desa
16;PROV. SUMATERA SELATAN;1609;KAB. OGAN KOMERING ULU TIMUR;1609010;KEC. MARTAPURA;14;1609010014;PERJAYA;Desa
16;PROV. SUMATERA SELATAN;1609;KAB. OGAN KOMERING ULU TIMUR;1609010;KEC. MARTAPURA;21;1609010021;KOTA BARU BARAT;Desa
16;PROV. SUMATERA SELATAN;1609;KAB. OGAN KOMERING ULU TIMUR;1609010;KEC. MARTAPURA;22;1609010022;SUKOMULYO;Desa
16;PROV. SUMATERA SELATAN;1609;KAB. OGAN KOMERING ULU TIMUR;1609010;KEC. MARTAPURA;23;1609010023;KOTA BARU SELATAN;Desa
16;PROV. SUMATERA SELATAN;1609;KAB. OGAN KOMERING ULU TIMUR;1609010;KEC. MARTAPURA;24;1609010024;SUNGAI TUHA JAYA;Desa
16;PROV. SUMATERA SELATAN;1609;KAB. OGAN KOMERING ULU TIMUR;1609010;KEC. MARTAPURA;25;1609010025;TERUKIS RAHAYU;Desa
16;PROV. SUMATERA SELATAN;1609;KAB. OGAN KOMERING ULU TIMUR;1609010;KEC. MARTAPURA;26;1609010026;BUKIT SARI;Desa
16;PROV. SUMATERA SELATAN;1609;KAB. OGAN KOMERING ULU TIMUR;1609010;KEC. MARTAPURA;27;1609010027;VETERAN JAYA;Desa
16;PROV. SUMATERA SELATAN;1609;KAB. OGAN KOMERING ULU TIMUR;1609010;KEC. MARTAPURA;28;1609010028;PERJAYA BARAT;Desa
16;PROV. SUMATERA SELATAN;1609;KAB. OGAN KOMERING ULU TIMUR;1609010;KEC. MARTAPURA;29;1609010029;TANJUNG KEMALA BARAT;Desa
16;PROV. SUMATERA SELATAN;1609;KAB. OGAN KOMERING ULU TIMUR;1609011;KEC. BUNGA MAYANG;0;1609011000;KEC. BUNGA MAYANG;Kecamatan
16;PROV. SUMATERA SELATAN;1609;KAB. OGAN KOMERING ULU TIMUR;1609011;KEC. BUNGA MAYANG;1;1609011001;BATURAJA BUNGIN;Desa
16;PROV. SUMATERA SELATAN;1609;KAB. OGAN KOMERING ULU TIMUR;1609011;KEC. BUNGA MAYANG;2;1609011002;TULANG BAWANG;Desa
16;PROV. SUMATERA SELATAN;1609;KAB. OGAN KOMERING ULU TIMUR;1609011;KEC. BUNGA MAYANG;3;1609011003;SABAH LIOH;Desa
